formula,mpid,spacegroup.symbol,nature of band gap,structure,mean absolute deviation in relative bond length,max relative bond length,minimum neighbor distance variation,maximum neighbor distance variation,avg_dev neighbor distance variation,composition,H fraction,He fraction,Li fraction,Be fraction,B fraction,C fraction,N fraction,O fraction,F fraction,Ne fraction,Na fraction,Mg fraction,Al fraction,Si fraction,P fraction,S fraction,Cl fraction,Ar fraction,K fraction,Ca fraction,Sc fraction,Ti fraction,V fraction,Cr fraction,Mn fraction,Fe fraction,Co fraction,Ni fraction,Cu fraction,Zn fraction,Ga fraction,Ge fraction,As fraction,Se fraction,Br fraction,Kr fraction,Rb fraction,Sr fraction,Y fraction,Zr fraction,Nb fraction,Mo fraction,Tc fraction,Ru fraction,Rh fraction,Pd fraction,Ag fraction,Cd fraction,In fraction,Sn fraction,Sb fraction,Te fraction,I fraction,Xe fraction,Cs fraction,Ba fraction,La fraction,Ce fraction,Pr fraction,Nd fraction,Pm fraction,Sm fraction,Eu fraction,Gd fraction,Tb fraction,Dy fraction,Ho fraction,Er fraction,Tm fraction,Yb fraction,Lu fraction,Hf fraction,Ta fraction,W fraction,Re fraction,Os fraction,Ir fraction,Pt fraction,Au fraction,Hg fraction,Tl fraction,Pb fraction,Bi fraction,Po fraction,At fraction,Rn fraction,Fr fraction,Ra fraction,Ac fraction,Th fraction,Pa fraction,U fraction,Np fraction,Pu fraction,Am fraction,Cm fraction,Bk fraction,Cf fraction,Es fraction,Fm fraction,Md fraction,No fraction,Lr fraction,mean AtomicWeight,mean Column,range Number,range AtomicRadius,range Electronegativity,avg s valence electrons,avg p valence electrons,avg d valence electrons,avg f valence electrons,frac s valence electrons
RbPaO3,mp-1206844,Pm-3m,0,"Full Formula (Rb1 Pa1 O3)
Reduced Formula: RbPaO3
abc   :   4.410462   4.410462   4.410462
angles:  90.000000  90.000000  90.000000
Sites (5)
  #  SP      a    b    c    magmom
---  ----  ---  ---  ---  --------
  0  Rb    0.5  0.5  0.5         0
  1  Pa    0    0    0          -0
  2  O     0.5  0    0           0
  3  O     0    0.5  0           0
  4  O     0    0    0.5         0",0.084157582,1.116671577,0,0.12240775,0.05875572,Rb1 Pa1 O3,0,0,0,0,0,0,0,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,72.900372,10.4,83,1.75,2.62,1.8,2.4,0.2,0.4,0.375
PrVO3,mp-1209329,Pnma,1,"Full Formula (Pr4 V4 O12)
Reduced Formula: PrVO3
abc   :   5.517247   5.734477   7.883223
angles:  90.000000  90.000000  90.000000
Sites (20)
  #  SP           a         b        c    magmom
---  ----  --------  --------  -------  --------
  0  Pr    0.015951  0.442399  0.25        0.007
  1  Pr    0.984049  0.557601  0.75        0.007
  2  Pr    0.515951  0.057601  0.75        0.007
  3  Pr    0.484049  0.942399  0.25        0.007
  4  V     0         0         0           1.854
  5  V     0.5       0.5       0           1.847
  6  V     0         0         0.5         1.855
  7  V     0.5       0.5       0.5         1.848
  8  O     0.300909  0.207657  0.04786     0.008
  9  O     0.699091  0.792343  0.95214     0.008
 10  O     0.800909  0.292343  0.95214     0.008
 11  O     0.699091  0.792343  0.54786     0.008
 12  O     0.199091  0.707657  0.04786     0.008
 13  O     0.300909  0.207657  0.45214     0.008
 14  O     0.199091  0.707657  0.45214     0.007
 15  O     0.800909  0.292343  0.54786     0.007
 16  O     0.592646  0.523917  0.25        0.004
 17  O     0.407354  0.476083  0.75        0.004
 18  O     0.092646  0.976083  0.75        0.003
 19  O     0.907354  0.023917  0.25        0.003",0.068855201,1.047348064,0.012280187,0.150795521,0.044419922,Pr1 V1 O3,0,0,0,0,0,0,0,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47.96947,11.2,51,1.25,2.31,2,2.4,0.6,0.6,0.357142857
SrCO3,mp-1218370,R32,0,"Full Formula (Sr1 C1 O3)
Reduced Formula: SrCO3
abc   :   4.388278   4.388278   4.388279
angles:  72.259396  72.259396  72.259392
Sites (5)
  #  SP           a         b         c    magmom
---  ----  --------  --------  --------  --------
  0  Sr    0.5       0.5       0.5             -0
  1  C     0         0         0               -0
  2  O     0.748212  0.251788  0               -0
  3  O     0         0.748212  0.251788        -0
  4  O     0.251788  0         0.748212        -0",0.115498175,1.088603329,0.086879356,0.416293731,0.066579789,Sr1 C1 O3,0,0,0,0,0,0.2,0,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.52578,12.8,32,1.4,2.49,2,2.8,0,0,0.416666667
NbAgO3,mp-1220387,P4/mbm,1,"Full Formula (Nb2 Ag2 O6)
Reduced Formula: NbAgO3
abc   :   5.632712   5.632712   4.031777
angles:  90.000000  90.000000  90.000000
Sites (10)
  #  SP           a         b    c    magmom
---  ----  --------  --------  ---  --------
  0  Nb    0.5       0.5       0           0
  1  Nb    0         0         0           0
  2  Ag    0.5       0         0.5        -0
  3  Ag    0         0.5       0.5        -0
  4  O     0.5       0.5       0.5         0
  5  O     0         0         0.5         0
  6  O     0.796154  0.703846  0           0
  7  O     0.203846  0.296154  0           0
  8  O     0.703846  0.203846  0           0
  9  O     0.296154  0.796154  0           0",0.080017168,1.097994937,0.002031665,0.123809178,0.044466608,Nb1 Ag1 O3,0,0,0,0,0,0,0,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49.754556,12.8,39,1,1.84,1.6,2.4,2.8,0,0.235294118
NaNO3,mp-1220986,R32,0,"Full Formula (Na1 N1 O3)
Reduced Formula: NaNO3
abc   :   4.156178   4.156178   4.156179
angles:  76.224273  76.224273  76.224276
Sites (5)
  #  SP           a         b         c    magmom
---  ----  --------  --------  --------  --------
  0  Na    0         0         0                0
  1  N     0.5       0.5       0.5             -0
  2  O     0.252926  0.5       0.747074        -0
  3  O     0.747074  0.252926  0.5              0
  4  O     0.5       0.747074  0.252926        -0",0.113140725,1.088048287,0.076165776,0.404083787,0.066255202,Na1 N1 O3,0,0,0,0,0,0,0.2,0.6,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.99893386,12.8,4,1.2,2.51,1.8,3,0,0,0.375
NbAgO3,mp-12725,Pm-3m,0,"Full Formula (Nb1 Ag1 O3)
Reduced Formula: NbAgO3
abc   :   4.023986   4.023986   4.023986
angles:  90.000000  90.000000  90.000000
Sites (5)
  #  SP      a    b    c    magmom
---  ----  ---  ---  ---  --------
  0  Nb    0    0    0          -0
  1  Ag    0.5  0.5  0.5         0
  2  O     0.5  0    0           0
  3  O     0    0.5  0           0
  4  O     0    0    0.5         0",0.084157582,1.116671577,0,0.12240775,0.05875572,Nb1 Ag1 O3,0,0,0,0,0,0,0,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49.754556,12.8,39,1,1.84,1.6,2.4,2.8,0,0.235294118
SrHfO3,mp-13108,P4mm,0,"Full Formula (Sr1 Hf1 O3)
Reduced Formula: SrHfO3
abc   :   4.138109   4.138109   4.146736
angles:  90.000000  90.000000  90.000000
Sites (5)
  #  SP      a    b         c    magmom
---  ----  ---  ---  --------  --------
  0  Sr    0.5  0.5  0.514816         0
  1  Hf    0    0    0.992819        -0
  2  O     0.5  0    0.975217        -0
  3  O     0    0.5  0.975217        -0
  4  O     0    0    0.485932         0",0.083956888,1.116135994,0.00469585,0.122313845,0.051154918,Sr1 Hf1 O3,0,0,0,0,0,0,0,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62.82164,10.8,64,1.4,2.49,2,2.4,0.4,2.8,0.263157895
SrHfO3,mp-13109,Imma,0,"Full Formula (Sr2 Hf2 O6)
Reduced Formula: SrHfO3
abc   :   5.810335   5.810335   5.810335
angles: 119.809008 119.701044  90.424859
Sites (10)
  #  SP           a         b         c    magmom
---  ----  --------  --------  --------  --------
  0  Sr    0.741162  0.25      0.491162         0
  1  Sr    0.258838  0.75      0.508838         0
  2  Hf    0.5       0.5       0               -0
  3  Hf    0         0         0               -0
  4  O     0.290538  0.290538  0.5              0
  5  O     0.709462  0.209462  0                0
  6  O     0.709462  0.709462  0.5              0
  7  O     0.290538  0.790538  0                0
  8  O     0.175148  0.25      0.925148         0
  9  O     0.824852  0.75      0.074852         0",0.078150817,1.08775708,0.001211039,0.137931485,0.042145389,Sr1 Hf1 O3,0,0,0,0,0,0,0,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62.82164,10.8,64,1.4,2.49,2,2.4,0.4,2.8,0.263157895
NdBO3,mp-13514,P-1,0,"Full Formula (Nd4 B4 O12)
Reduced Formula: NdBO3
abc   :   6.393610   6.597003   6.603519
angles:  93.560408 105.653092 106.824392
Sites (20)
  #  SP           a         b         c    magmom
---  ----  --------  --------  --------  --------
  0  Nd    0.442061  0.80986   0.221156         0
  1  Nd    0.557939  0.19014   0.778844         0
  2  Nd    0.046959  0.264106  0.331494        -0
  3  Nd    0.953041  0.735894  0.668506        -0
  4  B     0.480715  0.271576  0.26641         -0
  5  B     0.519285  0.728424  0.73359         -0
  6  B     0.983804  0.758834  0.221001         0
  7  B     0.016196  0.241166  0.778999         0
  8  O     0.574465  0.544271  0.750524         0
  9  O     0.425535  0.455729  0.249476         0
 10  O     0.149595  0.134251  0.71313         -0
 11  O     0.850405  0.865749  0.28687         -0
 12  O     0.383058  0.79772   0.835839         0
 13  O     0.616942  0.20228   0.164161         0
 14  O     0.045269  0.776486  0.038364        -0
 15  O     0.954731  0.223514  0.961636        -0
 16  O     0.624724  0.871069  0.613388        -0
 17  O     0.375276  0.128931  0.386612        -0
 18  O     0.910658  0.355283  0.633575        -0
 19  O     0.089342  0.644717  0.366425        -0",0.098380588,1.102312715,0.030610141,0.361200977,0.074486847,Nd1 B1 O3,0,0,0,0,0.2,0,0,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.61024,12.8,55,1.25,2.3,2,2.6,0,0.8,0.37037037
RbNO3,mp-13658,Pmmn,0,"Full Formula (Rb2 N2 O6)
Reduced Formula: RbNO3
abc   :   4.997331   5.643449   5.885722
angles:  90.000000  90.000000  90.000000
Sites (10)
  #  SP           a    b         c    magmom
---  ----  --------  ---  --------  --------
  0  Rb    0.600329  0.5  0                0
  1  Rb    0.399671  0    0.5              0
  2  N     0.010451  0    0                0
  3  N     0.989549  0.5  0.5              0
  4  O     0.88425   0    0.186974        -0
  5  O     0.88425   0    0.813026        -0
  6  O     0.734586  0.5  0.5              0
  7  O     0.265414  0    0                0
  8  O     0.11575   0.5  0.313026        -0
  9  O     0.11575   0.5  0.686974        -0",0.1453509,1.200254559,0.048294349,0.405814975,0.073125642,Rb1 N1 O3,0,0,0,0,0,0,0.2,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.49454,12.8,30,1.75,2.62,1.8,3,0,0,0.375
NdAlO3,mp-14254,Pm-3m,0,"Full Formula (Nd1 Al1 O3)
Reduced Formula: NdAlO3
abc   :   3.774242   3.774242   3.774242
angles:  90.000000  90.000000  90.000000
Sites (5)
  #  SP      a    b    c    magmom
---  ----  ---  ---  ---  --------
  0  Nd    0.5  0.5  0.5        -0
  1  Al    0    0    0          -0
  2  O     0.5  0    0           0
  3  O     0    0    0.5         0
  4  O     0    0.5  0           0",0.084157582,1.116671577,1.18E-16,0.12240775,0.05875572,Nd1 Al1 O3,0,0,0,0,0,0,0,0.6,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43.84434772,12.8,52,1.25,2.3,2,2.6,0,0.8,0.37037037
NbCuO3,mp-17272,C2/m,0,"Full Formula (Nb4 Cu4 O12)
Reduced Formula: NbCuO3
abc   :   6.537293   6.537293   6.871829
angles:  89.450201  89.450201  83.836724
Sites (20)
  #  SP           a         b         c    magmom
---  ----  --------  --------  --------  --------
  0  Nb    0.201382  0.798618  0                0
  1  Nb    0.798618  0.201382  0                0
  2  Nb    0.750808  0.750808  0.777701         0
  3  Nb    0.249192  0.249192  0.222299         0
  4  Cu    0.152538  0.847462  0.5              0
  5  Cu    0.847462  0.152538  0.5             -0
  6  Cu    0.215536  0.215536  0.703811        -0
  7  Cu    0.784464  0.784464  0.296189        -0
  8  O     0.306248  0.306248  0.47404          0
  9  O     0.693752  0.693752  0.52596          0
 10  O     0.1292    0.1292    0.943349         0
 11  O     0.8708    0.8708    0.056651         0
 12  O     0.070428  0.745531  0.741249         0
 13  O     0.254469  0.929572  0.258751         0
 14  O     0.929572  0.254469  0.258751         0
 15  O     0.745531  0.070428  0.741249         0
 16  O     0.793499  0.469859  0.892966         0
 17  O     0.530141  0.206501  0.107034         0
 18  O     0.206501  0.530141  0.107034         0
 19  O     0.469859  0.793499  0.892966         0",0.09088335,1.131521891,0.049858273,0.272092977,0.061724144,Nb1 Cu1 O3,0,0,0,0,0,0,0,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.890116,12.8,33,0.85,1.84,1.6,2.4,2.8,0,0.235294118
SrGeO3,mp-17464,C2/c,0,"Full Formula (Sr6 Ge6 O18)
Reduced Formula: SrGeO3
abc   :   7.355441   7.355441  11.371076
angles:  71.577086  71.577086  60.139403
Sites (30)
  #  SP           a         b         c    magmom
---  ----  --------  --------  --------  --------
  0  Sr    0         0.5       0.5              0
  1  Sr    0.5       0         0                0
  2  Sr    0.155823  0.671476  0.999317        -0
  3  Sr    0.328524  0.844177  0.500683        -0
  4  Sr    0.844177  0.328524  0.000683        -0
  5  Sr    0.671476  0.155823  0.499317        -0
  6  Ge    0.842663  0.157337  0.75            -0
  7  Ge    0.157337  0.842663  0.25            -0
  8  Ge    0.323099  0.418197  0.746325         0
  9  Ge    0.581803  0.676901  0.753675         0
 10  Ge    0.676901  0.581803  0.253675         0
 11  Ge    0.418197  0.323099  0.246325         0
 12  O     0.348929  0.651071  0.75             0
 13  O     0.651071  0.348929  0.25             0
 14  O     0.887203  0.011432  0.89923          0
 15  O     0.988568  0.112797  0.60077          0
 16  O     0.112797  0.988568  0.10077          0
 17  O     0.011432  0.887203  0.39923          0
 18  O     0.582724  0.184005  0.748497        -0
 19  O     0.815995  0.417276  0.751503        -0
 20  O     0.417276  0.815995  0.251503        -0
 21  O     0.184005  0.582724  0.248497        -0
 22  O     0.176987  0.368726  0.894904        -0
 23  O     0.631274  0.823013  0.605096        -0
 24  O     0.4683    0.281175  0.095161         0
 25  O     0.718825  0.5317    0.404839         0
 26  O     0.5317    0.718825  0.904839         0
 27  O     0.281175  0.4683    0.595161         0
 28  O     0.368726  0.176987  0.394904        -0
 29  O     0.823013  0.631274  0.105096        -0",0.105292872,1.10762626,0.043299453,0.219997181,0.062622108,Sr1 Ge1 O3,0,0,0,0,0,0,0,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41.65164,12.8,30,1.4,2.49,2,2.8,2,0,0.294117647
ScCrO3,mp-18961,Pnma,0,"Full Formula (Sc4 Cr4 O12)
Reduced Formula: ScCrO3
abc   :   5.088884   5.407961   7.553968
angles:  89.999982  90.000026  90.000022
Sites (20)
  #  SP           a         b         c    magmom
---  ----  --------  --------  --------  --------
  0  Sc    0.973873  0.069095  0.25         0.003
  1  Sc    0.473872  0.430903  0.75        -0.003
  2  Sc    0.526129  0.569097  0.25        -0.003
  3  Sc    0.026128  0.930905  0.75         0.003
  4  Cr    0.500001  1e-06     0           -2.892
  5  Cr    0.5       0         0.5         -2.892
  6  Cr    0         0.500003  2e-06        2.892
  7  Cr    0.999998  0.499999  0.499999     2.892
  8  O     0.141714  0.436227  0.25        -0.021
  9  O     0.641715  0.063774  0.75         0.021
 10  O     0.358285  0.936226  0.25         0.021
 11  O     0.858287  0.563773  0.75        -0.021
 12  O     0.68555   0.308808  0.426746     0.001
 13  O     0.18555   0.191194  0.573254    -0.001
 14  O     0.81445   0.808805  0.073254    -0.001
 15  O     0.31445   0.691192  0.926747     0.001
 16  O     0.31445   0.691192  0.573254     0.001
 17  O     0.81445   0.808805  0.426746    -0.001
 18  O     0.18555   0.191194  0.926746    -0.001
 19  O     0.68555   0.308808  0.073253     0.001",0.05817747,1.052257829,0.019139144,0.166035272,0.04781311,Sc1 Cr1 O3,0,0,0,0,0,0,0,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.9900424,11.4,16,1,2.08,1.8,2.4,1.2,0,0.333333333
SrMnO3,mp-19001,P6_3/mmc,0,"Full Formula (Sr4 Mn4 O12)
Reduced Formula: SrMnO3
abc   :   5.523757   9.249444   5.523755
angles:  90.000000 119.999926  90.000000
Sites (20)
  #  SP           a         b         c    magmom
---  ----  --------  --------  --------  --------
  0  Sr    0.333333  0.750002  0.666667    -0
  1  Sr    0.666667  0.250002  0.333333    -0
  2  Sr    0         0.500002  0           -0
  3  Sr    0         2e-06     0           -0
  4  Mn    0.333333  0.11308   0.666664    -2.978
  5  Mn    0.666665  0.613085  0.333336    -2.978
  6  Mn    0.66667   0.886905  0.333335     2.978
  7  Mn    0.333332  0.386904  0.666666     2.978
  8  O     0.181079  0.250002  0.818921     0
  9  O     0.818921  0.750002  0.637841     0
 10  O     0.362159  0.750002  0.181079     0
 11  O     0.637842  0.250002  0.818921     0
 12  O     0.181079  0.250002  0.362158     0
 13  O     0.818921  0.750002  0.181079     0
 14  O     3e-06     0.500001  0.500001    -0
 15  O     0.500002  1e-06     0.499998    -0
 16  O     0.999997  1e-06     0.499998    -0
 17  O     0.499998  0.500001  0.500001    -0
 18  O     0.499999  0.500001  0.999997    -0
 19  O     0.500002  1e-06     3e-06       -0",0.091679251,1.131910342,0.008176615,0.135988894,0.056026523,Sr1 Mn1 O3,0,0,0,0,0,0,0,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38.111249,11.4,30,1.4,2.49,2,2.4,1,0,0.37037037
RbVO3,mp-19031,Pbcm,0,"Full Formula (Rb4 V4 O12)
Reduced Formula: RbVO3
abc   :   5.498528   5.825468  11.625619
angles:  90.000000  90.000000  90.000000
Sites (20)
  #  SP           a     b         c    magmom
---  ----  --------  ----  --------  --------
  0  Rb    0.935409  0.75  0.89757          0
  1  Rb    0.935409  0.25  0.60243          0
  2  Rb    0.064591  0.25  0.10243          0
  3  Rb    0.064591  0.75  0.39757          0
  4  V     0.473633  0.75  0.66588          0
  5  V     0.473633  0.25  0.83412          0
  6  V     0.526367  0.25  0.33412          0
  7  V     0.526367  0.75  0.16588          0
  8  O     0.428084  0.5   0.25             0
  9  O     0.571916  0     0.75             0
 10  O     0.571916  0.5   0.75             0
 11  O     0.428084  0     0.25             0
 12  O     0.614759  0.75  0.538862        -0
 13  O     0.614759  0.25  0.961138        -0
 14  O     0.385241  0.25  0.461138        -0
 15  O     0.385241  0.75  0.038862        -0
 16  O     0.829952  0.75  0.148114         0
 17  O     0.829952  0.25  0.351886         0
 18  O     0.170048  0.25  0.851886         0
 19  O     0.170048  0.75  0.648114         0",0.14085663,1.165050232,0.063329142,0.233357247,0.056412706,Rb1 V1 O3,0,0,0,0,0,0,0,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36.8815,10.8,29,1.75,2.62,1.8,2.4,0.6,0,0.375
NaVO3,mp-19083,C2/c,0,"Full Formula (Na4 V4 O12)
Reduced Formula: NaVO3
abc   :   7.320363   7.320363   6.016352
angles:  75.061109  75.061109  84.002892
Sites (20)
  #  SP           a         b         c    magmom
---  ----  --------  --------  --------  --------
  0  Na    0.09107   0.90893   0.25            -0
  1  Na    0.90893   0.09107   0.75             0
  2  Na    0.723492  0.276508  0.25             0
  3  Na    0.276508  0.723492  0.75             0
  4  V     0.619434  0.795053  0.273643        -0
  5  V     0.795053  0.619434  0.773643        -0
  6  V     0.204947  0.380566  0.226357        -0
  7  V     0.380566  0.204947  0.726357        -0
  8  O     0.353437  0.34717   0.437793         0
  9  O     0.34717   0.353437  0.937793         0
 10  O     0.116586  0.60304   0.175103         0
 11  O     0.60304   0.116586  0.675103         0
 12  O     0.02893   0.226657  0.331499         0
 13  O     0.226657  0.02893   0.831499         0
 14  O     0.773343  0.97107   0.168501         0
 15  O     0.97107   0.773343  0.668501         0
 16  O     0.396959  0.883414  0.324897         0
 17  O     0.883414  0.39696   0.824897         0
 18  O     0.65283   0.646563  0.062207         0
 19  O     0.646563  0.65283   0.562207         0",0.107594387,1.128819807,0.021098941,0.236079173,0.061201638,Na1 V1 O3,0,0,0,0,0,0,0,0.6,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.38589386,10.8,15,1.2,2.51,1.8,2.4,0.6,0,0.375
NiCO3,mp-19147,R-3c,0,"Full Formula (Ni2 C2 O6)
Reduced Formula: NiCO3
abc   :   5.643317   5.643317   5.643317
angles:  48.712257  48.712257  48.712251
Sites (10)
  #  SP           a         b         c    magmom
---  ----  --------  --------  --------  --------
  0  Ni    0         0         0           -1.802
  1  Ni    0.5       0.5       0.5          1.802
  2  C     0.25      0.25      0.25         0
  3  C     0.75      0.75      0.75         0
  4  O     0.528469  0.971531  0.25        -0
  5  O     0.971531  0.25      0.528469    -0
  6  O     0.75      0.471531  0.028469    -0
  7  O     0.471531  0.028469  0.75        -0
  8  O     0.028469  0.75      0.471531    -0
  9  O     0.25      0.528469  0.971531    -0",0.084765988,1.070638324,0.022253387,0.362619155,0.078682157,Ni1 C1 O3,0,0,0,0,0,0.2,0,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.74046,14.4,22,0.75,1.53,2,2.8,1.6,0,0.3125
